Scene	Found Episode
s02e14_scene008_1096_1116	s02e14
s01e11_scene002_0388_0408	s01e11
s01e07_scene003_0855_0875	s01e07
s01e08_scene003_0986_0989	s01e08
s01e16_scene001_0273_0293	s01e16
s02e11_scene002_0551_0571	s02e11
s01e12_scene006_0633_0653	s01e12
s01e04_scene009_0854_0874	s01e04
s01e05_scene005_0843_0863	s01e05
s01e02_scene006_0698_0718	s01e02
s01e06_scene004_1117_1137	s01e06
s01e14_scene004_0570_0582	s01e14
s01e16_scene000_0067_0087	s01e16
s01e05_scene007_1096_1116	s01e05
s02e11_scene001_0352_0372	s02e11
s01e10_scene005_0581_0601	s01e10
s01e04_scene005_0453_0473	s01e04
s01e12_scene003_0402_0422	s01e12
s01e15_scene003_0511_0531	s01e15
s01e13_scene005_0737_0757	s01e13
s01e12_scene008_0778_0796	s01e12
s01e11_scene002_0328_0348	s01e11
s01e08_scene003_0966_0986	s01e08
s01e09_scene003_0591_0611	s01e09
s01e07_scene002_0762_0782	s01e07
s01e02_scene007_0884_0904	s01e02
s01e13_scene004_0653_0673	s01e13
s01e08_scene002_0535_0555	s01e08
s01e09_scene006_0836_0856	s01e09
s02e04_scene005_1059_1079	s02e04
s01e10_scene000_0022_0042	s01e10
s01e15_scene002_0353_0373	s01e15
s01e03_scene006_0748_0768	s01e03
s02e14_scene004_0614_0634	s02e14
s01e05_scene002_0329_0349	s01e05
s01e02_scene000_0142_0162	s01e02
s01e13_scene003_0453_0473	s01e13
s01e02_scene010_1128_1148	s01e02
s01e10_scene002_0354_0374	s01e10
s01e06_scene003_0915_0935	s01e06
s01e05_scene002_0369_0389	s01e05
s01e17_scene002_0284_0304	s01e17
s01e05_scene005_0803_0823	s01e05
s01e04_scene003_0236_0256	s01e04
s01e13_scene005_0917_0937	s01e13
s01e11_scene000_0087_0107	s01e11
s01e11_scene008_0928_0948	s01e11
s01e06_scene002_0321_0341	s01e06
s01e04_scene000_0083_0095	s01e04
s02e14_scene003_0443_0463	s02e14
s01e14_scene007_0950_0970	s01e14
s01e02_scene001_0288_0308	s01e02
s01e15_scene005_0724_0744	s01e15
s02e11_scene007_1115_1135	s02e11
s01e11_scene009_1037_1057	s01e11
s01e04_scene009_0754_0774	s01e04
s01e13_scene005_0877_0897	s01e13
s01e08_scene001_0437_0457	s01e08
s01e04_scene005_0433_0453	s01e04
s01e09_scene006_0856_0876	s01e09
s01e02_scene005_0614_0634	s01e02
s02e04_scene000_0182_0202	s02e04
s01e13_scene005_0777_0797	s01e13
s01e06_scene003_0435_0455	s01e06
s01e12_scene002_0319_0339	s01e12
s01e09_scene008_1114_1121	s01e09
s01e06_scene003_0795_0815	s01e06
s02e14_scene006_0945_0965	s02e14
s01e15_scene006_0913_0933	s01e15
s01e03_scene007_0837_0857	s01e03
s01e11_scene009_1157_1177	s01e11
s01e13_scene006_1214_1218	s01e13
s01e02_scene001_0268_0288	s01e02
s01e09_scene006_0896_0916	s01e09
s01e17_scene003_0495_0510	s01e17
s01e15_scene004_0608_0628	s01e15
s02e11_scene002_0491_0511	s02e11
s01e11_scene009_1197_1217	s01e11
s01e12_scene009_0797_0817	s01e12
s01e07_scene001_0203_0223	s01e07
s01e08_scene003_0746_0766	s01e08
s01e15_scene003_0451_0471	s01e15
s01e13_scene003_0373_0393	s01e13
s02e04_scene001_0266_0286	s02e04
s01e04_scene007_0555_0575	s01e04
s01e11_scene000_0067_0087	s01e11
s01e05_scene000_0042_0062	s01e05
s01e17_scene000_0063_0083	s01e17
s01e12_scene004_0483_0503	s01e12
s01e15_scene001_0256_0271	s01e15
s01e11_scene001_0195_0215	s01e11
s02e14_scene008_1116_1136	s02e14
s01e10_scene003_0379_0399	s01e10
s01e10_scene007_1016_1036	s01e10
s01e05_scene000_0082_0102	s01e05
s01e06_scene004_1157_1177	s01e06
s01e12_scene006_0593_0613	s01e12
s01e03_scene005_0616_0636	s01e03
s01e09_scene002_0511_0531	s01e09
s01e07_scene002_0722_0742	s01e07
s01e12_scene003_0422_0442	s01e12
s01e17_scene001_0127_0147	s01e17
s02e11_scene006_0891_0911	s02e11
s01e10_scene008_1143_1163	s01e10
s01e10_scene005_0661_0681	s01e10
s01e13_scene003_0413_0433	s01e13
s01e02_scene006_0658_0678	s01e02
s01e05_scene002_0309_0329	s01e05
s01e12_scene001_0224_0244	s01e12
s01e08_scene004_1072_1092	s01e08
s01e08_scene002_0675_0695	s01e08
s01e04_scene006_0531_0549	s01e04
s02e14_scene000_0084_0103	s02e14
s01e16_scene006_0754_0774	s01e16
s01e16_scene007_0843_0863	s01e16
s01e06_scene003_0495_0515	s01e06
s01e11_scene009_1117_1137	s01e11
s01e14_scene007_1010_1030	s01e14
s01e06_scene000_0069_0089	s01e06
s01e13_scene000_0122_0136	s01e13
s01e15_scene003_0431_0451	s01e15
s02e11_scene007_1155_1175	s02e11
s01e14_scene004_0370_0390	s01e14
s01e03_scene009_1222_1242	s01e03
s01e15_scene003_0531_0541	s01e15
s01e10_scene005_0621_0641	s01e10
s01e06_scene003_0355_0375	s01e06
s01e15_scene003_0471_0491	s01e15
s01e02_scene006_0838_0858	s01e02
s01e12_scene004_0523_0543	s01e12
s02e04_scene003_0552_0572	s02e04
s01e03_scene008_1182_1199	s01e03
s01e15_scene004_0568_0588	s01e15
s01e02_scene001_0308_0328	s01e02
s01e12_scene001_0184_0204	s01e12
s02e14_scene006_0925_0945	s02e14
s01e15_scene002_0293_0313	s01e15
s01e16_scene006_0694_0714	s01e16
s01e03_scene001_0128_0148	s01e03
s01e14_scene004_0450_0470	s01e14
s01e11_scene009_1077_1097	s01e11
s01e11_scene009_1017_1037	s01e11
s01e15_scene008_0989_1009	s01e15
s01e05_scene000_0022_0042	s01e05
s01e13_scene005_0837_0857	s01e13
s01e05_scene002_0449_0457	s01e05
s01e16_scene007_0903_0923	s01e16
s01e02_scene004_0513_0532	s01e02
s01e02_scene000_0082_0102	s01e02
s01e03_scene005_0636_0656	s01e03
s01e04_scene005_0413_0433	s01e04
s01e17_scene004_0536_0556	s01e17
s01e16_scene007_0783_0803	s01e16
s01e04_scene012_1171_1176	s01e04
s01e14_scene004_0490_0510	s01e14
s01e07_scene004_0978_0998	s01e07
s01e03_scene002_0362_0382	s01e03
s01e03_scene006_0728_0748	s01e03
s01e16_scene000_0047_0067	s01e16
s01e17_scene007_1102_1106	s01e17
s01e07_scene003_0875_0895	s01e07
s01e06_scene004_0977_0997	s01e06
s01e06_scene003_0735_0755	s01e06
s02e04_scene004_0735_0755	s02e04
s01e12_scene004_0503_0523	s01e12
s01e12_scene001_0244_0255	s01e12
s01e09_scene002_0371_0391	s01e09
s01e15_scene008_1129_1149	s01e15
s02e14_scene005_0906_0922	s02e14
s01e04_scene013_1199_1202	s01e04
s01e15_scene001_0196_0216	s01e15
s01e06_scene003_0375_0395	s01e06
s01e08_scene002_0615_0635	s01e08
s01e12_scene002_0379_0380	s01e12
s02e11_scene004_0747_0767	s02e11
s01e06_scene003_0555_0575	s01e06
s01e03_scene007_0817_0837	s01e03
s01e03_scene007_0997_0998	s01e03
s02e04_scene003_0492_0512	s02e04
s01e08_scene003_0766_0786	s01e08
s01e03_scene004_0578_0598	s01e03
s01e08_scene001_0277_0297	s01e08
s01e04_scene000_0063_0083	s01e04
s02e14_scene006_1045_1065	s02e14
s01e13_scene000_0102_0122	s01e13
s01e11_scene007_0889_0907	s01e11
s01e10_scene000_0162_0182	s01e10
s01e10_scene000_0182_0188	s01e10
s01e09_scene003_0631_0651	s01e09
s01e04_scene009_0874_0894	s01e04
s01e08_scene000_0190_0210	s01e08
s01e05_scene003_0550_0570	s01e05
s01e07_scene002_0642_0662	s01e07
s01e17_scene002_0344_0364	s01e17
s01e12_scene000_0046_0066	s01e12
s01e07_scene001_0503_0523	s01e07
s01e04_scene012_1111_1131	s01e04
s01e14_scene007_0870_0890	s01e14
s01e15_scene005_0744_0764	s01e15
s01e05_scene003_0590_0610	s01e05
s01e16_scene000_0147_0167	s01e16
s01e16_scene005_0655_0673	s01e16
s01e09_scene005_0807_0827	s01e09
s01e17_scene001_0147_0167	s01e17
s01e17_scene002_0364_0384	s01e17
s01e15_scene002_0333_0353	s01e15
s01e11_scene004_0574_0594	s01e11
s01e13_scene000_0062_0082	s01e13
s01e08_scene000_0150_0170	s01e08
s01e15_scene006_0833_0853	s01e15
s01e16_scene005_0595_0615	s01e16
s02e14_scene005_0846_0866	s02e14
s01e06_scene003_0715_0735	s01e06
s02e11_scene003_0684_0702	s02e11
s01e13_scene005_0797_0817	s01e13
s01e06_scene000_0029_0049	s01e06
s01e02_scene007_0944_0964	s01e02
s01e10_scene000_0122_0142	s01e10
s02e04_scene003_0612_0632	s02e04
s01e11_scene000_0107_0127	s01e11
s01e08_scene004_1112_1132	s01e08
s01e03_scene000_0091_0103	s01e03
s01e03_scene003_0560_0568	s01e03
s01e16_scene004_0548_0568	s01e16
s01e06_scene005_1183_1203	s01e06
s01e12_scene002_0339_0359	s01e12
s01e09_scene001_0286_0306	s01e09
s01e16_scene001_0213_0233	s01e16
s01e15_scene009_1192_1212	s01e15
s02e14_scene008_1156_1176	s02e14
s01e16_scene000_0127_0147	s01e16
s01e02_scene002_0499_0501	s01e02
s01e03_scene002_0382_0402	s01e03
s01e08_scene002_0595_0615	s01e08
s01e13_scene005_0957_0977	s01e13
s01e10_scene007_0936_0956	s01e10
s01e15_scene000_0062_0082	s01e15
s01e02_scene002_0479_0499	s01e02
s01e15_scene001_0216_0236	s01e15
s01e14_scene008_1111_1131	s01e14
s02e11_scene002_0451_0471	s02e11
s01e02_scene005_0574_0594	s01e02
s01e04_scene010_1048_1068	s01e04
s01e04_scene006_0491_0511	s01e04
s01e06_scene003_0835_0855	s01e06
s01e03_scene001_0268_0288	s01e03
s01e16_scene000_0027_0047	s01e16
s02e04_scene003_0532_0552	s02e04
s02e14_scene004_0734_0754	s02e14
s01e09_scene007_1109_1114	s01e09
s02e11_scene002_0471_0491	s02e11
s01e14_scene008_1131_1133	s01e14
s01e14_scene004_0430_0450	s01e14
s01e16_scene010_0992_1012	s01e16
s02e04_scene004_0695_0715	s02e04
s01e03_scene007_0877_0897	s01e03
s01e03_scene004_0598_0600	s01e03
s01e13_scene005_0757_0777	s01e13
s01e04_scene004_0345_0365	s01e04
s02e11_scene000_0022_0042	s02e11
s01e05_scene003_0530_0550	s01e05
s02e14_scene008_1196_1212	s02e14
s01e17_scene005_0823_0843	s01e17
s02e08_scene005_0589_0609	s02e08
s01e06_scene003_0815_0835	s01e06
s02e15_scene005_0812_0832	s02e15
s01e08_scene001_0377_0397	s01e08
s02e18_scene005_0848_0868	s02e18
s01e08_scene000_0090_0110	s01e08
s02e09_scene005_0712_0732	s02e09
s02e13_scene007_1018_1038	s02e13
s02e12_scene006_0689_0709	s02e12
s02e11_scene001_0392_0412	s02e11
s01e03_scene003_0540_0560	s01e03
s02e15_scene001_0152_0172	s02e15
s02e15_scene002_0456_0468	s02e15
s02e14_scene002_0340_0360	s02e14
s01e02_scene010_1148_1168	s01e02
s02e03_scene004_0478_0498	s02e03
s02e09_scene002_0357_0377	s02e09
s02e11_scene000_0062_0082	s02e11
s01e03_scene001_0208_0228	s01e03
s02e13_scene006_0911_0931	s02e13
s02e18_scene003_0501_0521	s02e18
s02e08_scene002_0337_0357	s02e08
s02e12_scene004_0435_0455	s02e12
s02e16_scene000_0023_0043	s02e16
s02e06_scene001_0212_0232	s02e06
s01e04_scene006_0511_0531	s01e04
s02e15_scene004_0739_0759	s02e15
s02e06_scene001_0252_0272	s02e06
s02e15_scene000_0028_0048	s02e15
s02e03_scene011_1105_1125	s02e03
s02e08_scene008_0930_0950	s02e08
s02e08_scene005_0569_0589	s02e08
s02e09_scene000_0042_0062	s02e09
s02e16_scene001_0256_0276	s02e16
s02e11_scene005_0802_0822	s02e11
s01e06_scene004_1097_1117	s01e06
s02e11_scene000_0122_0142	s02e11
s02e06_scene004_0596_0616	s02e06
s02e08_scene005_0489_0509	s02e08
s02e04_scene000_0102_0122	s02e04
s02e12_scene007_0753_0773	s02e12
s01e06_scene003_0675_0695	s01e06
s02e03_scene005_0562_0582	s02e03
s02e15_scene001_0292_0312	s02e15
s02e15_scene003_0610_0630	s02e15
s02e04_scene004_0715_0735	s02e04
s01e04_scene007_0575_0595	s01e04
s02e03_scene010_0976_0996	s02e03
s02e06_scene000_0002_0022	s02e06
s01e05_scene002_0349_0369	s01e05
s02e18_scene004_0740_0760	s02e18
s02e12_scene009_1062_1082	s02e12
s02e04_scene002_0439_0459	s02e04
s01e11_scene006_0739_0759	s01e11
s02e11_scene000_0042_0062	s02e11
s01e17_scene005_0883_0903	s01e17
s02e16_scene006_0908_0928	s02e16
s02e13_scene005_0672_0692	s02e13
s01e15_scene000_0022_0042	s01e15
s02e09_scene008_0988_1008	s02e09
s01e05_scene005_0923_0931	s01e05
s02e11_scene001_0252_0272	s02e11
s02e15_scene004_0699_0719	s02e15
s01e14_scene004_0350_0370	s01e14
s02e14_scene004_0594_0614	s02e14
s02e15_scene003_0650_0670	s02e15
s02e08_scene003_0407_0427	s02e08
s02e12_scene002_0267_0287	s02e12
s02e18_scene004_0700_0720	s02e18
s02e03_scene006_0722_0733	s02e03
s01e07_scene001_0383_0403	s01e07
s02e15_scene005_0872_0892	s02e15
s02e12_scene000_0022_0042	s02e12
s02e15_scene005_0912_0913	s02e15
s02e04_scene004_0795_0815	s02e04
s01e10_scene006_0817_0837	s01e10
s02e06_scene001_0152_0172	s02e06
s02e09_scene006_0818_0825	s02e09
s02e18_scene005_0988_1008	s02e18
s02e16_scene000_0003_0023	s02e16
s02e06_scene007_0998_1018	s02e06
s01e11_scene005_0704_0715	s01e11
s02e13_scene004_0570_0590	s02e13
s02e03_scene012_1171_1190	s02e03
s02e14_scene001_0272_0292	s02e14
s01e08_scene005_1173_1174	s01e08
s02e16_scene005_0748_0768	s02e16
s02e15_scene001_0172_0192	s02e15
s02e03_scene003_0400_0420	s02e03
s02e12_scene003_0361_0381	s02e12
s02e11_scene007_1175_1182	s02e11
s02e06_scene005_0706_0726	s02e06
s02e08_scene005_0509_0529	s02e08
s02e06_scene001_0312_0328	s02e06
s02e04_scene003_0672_0684	s02e04
s02e09_scene004_0624_0644	s02e09
s02e03_scene002_0304_0324	s02e03
s02e12_scene002_0307_0325	s02e12
s02e09_scene002_0377_0397	s02e09
s02e11_scene007_0995_1015	s02e11
s02e09_scene001_0310_0330	s02e09
s02e11_scene007_1015_1035	s02e11
s02e12_scene008_0863_0883	s02e12
s02e14_scene002_0420_0440	s02e14
s02e06_scene002_0333_0353	s02e06
s02e16_scene004_0688_0708	s02e16
s02e09_scene003_0542_0558	s02e09
s02e03_scene004_0538_0558	s02e03
s02e18_scene001_0087_0107	s02e18
s02e15_scene001_0232_0252	s02e15
s02e04_scene002_0379_0399	s02e04
s02e13_scene001_0242_0262	s02e13
s02e08_scene001_0245_0265	s02e08
s02e12_scene008_0943_0952	s02e12
s02e03_scene011_1145_1165	s02e03
s02e11_scene007_1095_1115	s02e11
s02e11_scene001_0372_0392	s02e11
s02e14_scene001_0192_0212	s02e14
s02e15_scene004_0719_0739	s02e15
s02e06_scene003_0369_0389	s02e06
s02e18_scene005_1108_1124	s02e18
s02e06_scene003_0469_0489	s02e06
s02e13_scene003_0487_0507	s02e13
s02e12_scene005_0550_0570	s02e12
s02e09_scene005_0692_0712	s02e09
s02e04_scene005_1079_1099	s02e04
s02e03_scene000_0002_0022	s02e03
s02e16_scene007_1118_1122	s02e16
s02e09_scene005_0752_0755	s02e09
s02e11_scene007_1055_1075	s02e11
s02e13_scene000_0103_0123	s02e13
s02e03_scene002_0284_0304	s02e03
s02e15_scene003_0510_0530	s02e15
s02e15_scene002_0436_0456	s02e15
s02e12_scene004_0415_0435	s02e12
s02e10_scene005_0757_0777	s02e10
s02e12_scene007_0793_0813	s02e12
s02e11_scene000_0182_0188	s02e11
s02e06_scene008_1046_1066	s02e06
s02e15_scene002_0416_0436	s02e15
s02e18_scene002_0381_0401	s02e18
s02e09_scene002_0437_0457	s02e09
s02e10_scene009_1178_1195	s02e10
s02e16_scene003_0453_0473	s02e16
s02e15_scene001_0192_0212	s02e15
s02e06_scene006_0838_0858	s02e06
s02e13_scene006_0931_0948	s02e13
s02e11_scene001_0332_0352	s02e11
s02e09_scene007_0927_0947	s02e09
s02e18_scene003_0421_0441	s02e18
s02e09_scene007_0967_0984	s02e09
s02e12_scene006_0709_0729	s02e12
s02e13_scene002_0371_0391	s02e13
s02e15_scene006_0955_0967	s02e15
s02e12_scene005_0570_0590	s02e12
s02e09_scene001_0210_0230	s02e09
s02e18_scene005_0828_0848	s02e18
s02e03_scene009_0898_0918	s02e03
s02e03_scene003_0440_0460	s02e03
s02e08_scene004_0443_0463	s02e08
s02e08_scene002_0377_0380	s02e08
s02e06_scene004_0576_0596	s02e06
s02e11_scene001_0412_0429	s02e11
s02e10_scene003_0587_0607	s02e10
s02e16_scene007_1098_1118	s02e16
s02e15_scene003_0630_0650	s02e15
s02e06_scene001_0232_0252	s02e06
s02e12_scene000_0062_0082	s02e12
s02e09_scene000_0022_0042	s02e09
s02e13_scene000_0023_0043	s02e13
s02e14_scene005_0786_0806	s02e14
s02e15_scene007_0983_1003	s02e15
s02e03_scene002_0324_0344	s02e03
s02e04_scene000_0042_0062	s02e04
s02e08_scene004_0483_0486	s02e08
s02e10_scene001_0346_0366	s02e10
s02e06_scene006_0858_0878	s02e06
s02e03_scene005_0662_0678	s02e03
s02e16_scene007_1058_1078	s02e16
s02e18_scene001_0187_0207	s02e18
s02e11_scene007_1035_1055	s02e11
s02e15_scene001_0272_0292	s02e15
s02e14_scene006_0965_0985	s02e14
s02e11_scene001_0212_0232	s02e11
s02e09_scene001_0270_0290	s02e09
s02e09_scene002_0417_0437	s02e09
s02e03_scene009_0878_0898	s02e03
s02e04_scene002_0479_0490	s02e04
s02e12_scene006_0729_0749	s02e12
s02e13_scene004_0610_0630	s02e13
s02e08_scene007_0847_0867	s02e08
s02e15_scene002_0396_0416	s02e15
s02e09_scene009_1129_1149	s02e09
s02e09_scene001_0230_0250	s02e09
s02e16_scene003_0493_0513	s02e16
s02e06_scene000_0102_0122	s02e06
s02e15_scene005_0892_0912	s02e15
s02e03_scene001_0231_0251	s02e03
s02e11_scene001_0292_0312	s02e11
s02e11_scene004_0767_0781	s02e11
s02e18_scene005_0908_0928	s02e18
s02e10_scene000_0105_0125	s02e10
s02e14_scene001_0292_0312	s02e14
s02e13_scene004_0630_0650	s02e13
s02e12_scene000_0082_0102	s02e12
s02e04_scene004_0915_0935	s02e04
s02e15_scene006_0915_0935	s02e15
s02e12_scene001_0117_0122	s02e12
s02e10_scene006_0888_0908	s02e10
s02e06_scene000_0082_0102	s02e06
s02e08_scene009_0979_0999	s02e08
s02e09_scene008_1048_1063	s02e09
s02e10_scene004_0666_0686	s02e10
s02e16_scene004_0588_0608	s02e16
s02e11_scene005_0822_0842	s02e11
s02e08_scene000_0042_0062	s02e08
s02e10_scene005_0777_0797	s02e10
s02e15_scene006_0935_0955	s02e15
s02e03_scene009_0938_0958	s02e03
s02e09_scene002_0397_0417	s02e09
s02e18_scene001_0227_0247	s02e18
s02e12_scene008_0903_0923	s02e12
s02e10_scene007_0984_1004	s02e10
s02e03_scene000_0042_0062	s02e03
s02e14_scene003_0563_0583	s02e14
s02e06_scene003_0389_0409	s02e06
s02e12_scene008_0923_0943	s02e12
s02e04_scene002_0339_0359	s02e04
s02e16_scene005_0828_0848	s02e16
s02e03_scene001_0211_0231	s02e03
s02e08_scene002_0277_0297	s02e08
s02e18_scene005_1048_1068	s02e18
s02e10_scene004_0686_0706	s02e10
s02e13_scene007_1098_1118	s02e13
s02e11_scene007_1135_1155	s02e11
s02e12_scene009_1042_1062	s02e12
s02e10_scene005_0737_0757	s02e10
s02e08_scene002_0357_0377	s02e08
s02e14_scene000_0044_0064	s02e14
s02e15_scene001_0312_0313	s02e15
s02e10_scene001_0306_0326	s02e10
s02e08_scene000_0082_0102	s02e08
s02e06_scene003_0429_0449	s02e06
s02e14_scene003_0463_0483	s02e14
s02e15_scene008_1084_1086	s02e15
s02e06_scene003_0449_0469	s02e06
s02e09_scene003_0522_0542	s02e09
s02e12_scene010_1165_1185	s02e12
s02e11_scene006_0871_0891	s02e11
s02e16_scene004_0548_0568	s02e16
s02e18_scene003_0541_0561	s02e18
s02e09_scene009_1089_1109	s02e09
s02e13_scene001_0262_0282	s02e13
s02e10_scene001_0226_0246	s02e10
s02e13_scene003_0427_0447	s02e13
s02e10_scene003_0607_0623	s02e10
s02e03_scene000_0062_0082	s02e03
s02e16_scene001_0236_0256	s02e16
s02e13_scene000_0063_0083	s02e13
s02e03_scene004_0558_0559	s02e03
s02e12_scene006_0749_0752	s02e12
s02e09_scene002_0477_0480	s02e09
s02e13_scene005_0772_0792	s02e13
s02e16_scene000_0163_0170	s02e16
s02e10_scene001_0446_0466	s02e10
s02e03_scene001_0251_0271	s02e03
s02e15_scene001_0212_0232	s02e15
s02e06_scene004_0556_0576	s02e06
s02e12_scene000_0002_0022	s02e12
s02e08_scene006_0706_0726	s02e08
s02e13_scene000_0123_0143	s02e13
s02e18_scene006_1129_1149	s02e18
s02e13_scene007_1158_1178	s02e13
s02e10_scene007_1004_1024	s02e10
s02e06_scene004_0616_0636	s02e06
s02e15_scene010_1142_1162	s02e15
s02e16_scene007_0998_1018	s02e16
s02e13_scene000_0143_0156	s02e13
s02e03_scene006_0702_0722	s02e03
s02e09_scene000_0142_0162	s02e09
s02e13_scene002_0331_0351	s02e13
s02e03_scene007_0735_0755	s02e03
s02e18_scene004_0660_0680	s02e18
s02e13_scene005_0792_0812	s02e13
s02e06_scene007_0958_0978	s02e06
s02e10_scene001_0466_0475	s02e10
s02e12_scene010_1125_1145	s02e12
s02e06_scene005_0766_0781	s02e06
s02e09_scene001_0190_0210	s02e09
s02e16_scene001_0196_0216	s02e16
s02e13_scene003_0467_0487	s02e13
s02e08_scene001_0185_0205	s02e08
s02e10_scene002_0549_0560	s02e10
s02e13_scene004_0590_0610	s02e13
s02e10_scene006_0908_0928	s02e10
s02e08_scene001_0205_0225	s02e08
s02e03_scene008_0806_0816	s02e03
s02e12_scene005_0610_0630	s02e12
s02e08_scene006_0746_0766	s02e08
s02e16_scene003_0433_0453	s02e16
s02e15_scene007_1023_1035	s02e15
s02e03_scene009_0818_0838	s02e03
s02e04_scene003_0572_0592	s02e04
s02e09_scene004_0644_0664	s02e09
s02e10_scene000_0165_0185	s02e10
s02e09_scene009_1109_1129	s02e09
s02e13_scene003_0447_0467	s02e13
s02e16_scene005_0808_0828	s02e16
s02e10_scene008_1142_1154	s02e10
s02e06_scene007_1018_1038	s02e06
s02e18_scene001_0247_0267	s02e18
s02e06_scene010_1133_1140	s02e06
s02e14_scene005_0826_0846	s02e14
s02e16_scene005_0788_0808	s02e16
s02e12_scene008_0823_0843	s02e12
s02e08_scene002_0297_0317	s02e08
s02e10_scene006_0948_0968	s02e10
s02e12_scene005_0530_0550	s02e12
s02e09_scene007_0887_0907	s02e09
s02e15_scene005_0832_0852	s02e15
s02e13_scene003_0387_0407	s02e13
s02e11_scene001_0232_0252	s02e11
s02e06_scene005_0686_0706	s02e06
s02e13_scene002_0291_0311	s02e13
s02e08_scene006_0666_0686	s02e08
s02e14_scene001_0212_0232	s02e14
s02e14_scene004_0674_0694	s02e14
s02e18_scene004_0720_0740	s02e18
s02e03_scene005_0582_0602	s02e03
s02e03_scene000_0142_0162	s02e03
s02e08_scene000_0102_0122	s02e08
s02e16_scene006_0948_0968	s02e16
s02e15_scene001_0132_0152	s02e15
s02e16_scene003_0513_0519	s02e16
s02e11_scene006_0931_0951	s02e11
s02e13_scene005_0692_0712	s02e13
s02e06_scene006_0898_0918	s02e06
s02e10_scene000_0005_0025	s02e10
s02e08_scene000_0002_0022	s02e08
s02e09_scene002_0457_0477	s02e09
s02e10_scene006_0868_0888	s02e10
s02e09_scene007_0867_0887	s02e09
s02e03_scene010_1016_1036	s02e03
s02e14_scene006_1005_1025	s02e14
s02e03_scene011_1085_1105	s02e03
s02e14_scene002_0360_0380	s02e14
s02e16_scene001_0296_0316	s02e16
s02e12_scene002_0147_0167	s02e12
s02e08_scene001_0265_0275	s02e08
s02e04_scene004_0775_0795	s02e04
s02e15_scene008_1064_1084	s02e15
s02e13_scene006_0831_0851	s02e13
s02e11_scene003_0604_0624	s02e11
s02e06_scene000_0042_0062	s02e06
s02e06_scene000_0022_0042	s02e06
s02e09_scene006_0758_0778	s02e09
s02e14_scene003_0583_0584	s02e14
s02e08_scene000_0022_0042	s02e08
s02e16_scene002_0373_0393	s02e16
s02e16_scene000_0063_0083	s02e16
s02e12_scene004_0475_0495	s02e12
s02e18_scene001_0267_0287	s02e18
s02e10_scene008_1062_1082	s02e10
s02e14_scene006_1065_1067	s02e14
s02e03_scene011_1125_1145	s02e03
s02e13_scene003_0507_0526	s02e13
s02e04_scene000_0202_0218	s02e04
s02e13_scene006_0871_0891	s02e13
s02e10_scene002_0509_0529	s02e10
s02e16_scene004_0628_0648	s02e16
s02e14_scene002_0440_0441	s02e14
s02e09_scene000_0002_0022	s02e09
s02e03_scene009_0958_0969	s02e03
s02e11_scene004_0707_0727	s02e11
s02e09_scene008_1028_1048	s02e09
s02e06_scene005_0646_0666	s02e06
s02e08_scene004_0463_0483	s02e08
s02e09_scene000_0062_0082	s02e09
s02e10_scene007_1044_1056	s02e10
s02e08_scene003_0387_0407	s02e08
s02e15_scene004_0759_0779	s02e15
s02e06_scene011_1145_1165	s02e06
s02e14_scene006_0985_1005	s02e14
s02e16_scene003_0473_0493	s02e16
s02e13_scene000_0003_0023	s02e13
s02e03_scene007_0795_0800	s02e03
s02e14_scene001_0152_0172	s02e14
s02e08_scene009_0999_1019	s02e08
s02e09_scene004_0604_0624	s02e09
s02e12_scene009_1022_1042	s02e12
s02e10_scene001_0426_0446	s02e10
s02e06_scene003_0509_0529	s02e06
s02e18_scene003_0561_0581	s02e18
s02e16_scene006_0888_0908	s02e16
s02e13_scene005_0812_0823	s02e13
s02e13_scene007_1038_1058	s02e13
s02e10_scene001_0286_0306	s02e10
s02e12_scene008_0843_0863	s02e12
s02e09_scene007_0827_0847	s02e09
s02e16_scene000_0103_0123	s02e16
s02e03_scene006_0682_0702	s02e03
s02e18_scene005_0868_0888	s02e18
